GOOD_NAME,ADG_CODE,ADG_CODE_CLEANED,GOOD_NAME_CLEANED,weight_g,weight_kg,volume_ml,volume_l,count,size,BRAND,BRAND_CONFIDENCE,CATEGORY,GOOD_NAME_NORMALIZED,price_amd,quantity_kg,IS_MISSING_BRAND,HAS_MEASUREMENT,NAME_LENGTH,WORD_COUNT,PRODUCT_ID
2007Թ. MERCEDES-BENZ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ՍԿԱՎԱՌԱԿԱՅԻՆ ԱՐԳԵԼԱԿՄԱՆ ԿՈՃՂԱԿՆԵՐ ՆՈՐ` ATE ՖԻՐՄԱՅԻ (13-0460-3819-2-02 - 5ԿՈՄՊԼԵԿՏ),8708.0,8708,2007Թ MERCEDES-BENZ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ՍԿԱՎԱՌԱԿԱՅԻՆ ԱՐԳԵԼԱԿՄԱՆ ԿՈՃՂԱԿՆԵՐ ՆՈՐ ATE ՖԻՐՄԱՅԻ 13-0460-3819-2-02 - 5ԿՈՄՊԼԵԿՏ,0.0,0.0,0.0,0.0,0.0,0,Mercedes-Benz,1.0,Auto Parts,2007Թ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ՍԿԱՎԱՌԱԿԱՅԻՆ ԱՐԳԵԼԱԿՄԱՆ ԿՈՃՂԱԿՆԵՐ ՆՈՐ ATE ՖԻՐՄԱՅԻ 13-0460-3819-2-02 - 5ԿՈՄՊԼԵԿՏ,0.0,0.0,0,0,121,13,2042
"ՍԿԱՎԱՌԱԿԱՅԻՆ ԱՐԳԵԼԱԿՄԱՆ ՀԱՄԱԿԱՐԳԻ ԿՈՃՂԱԿՆԵՐ MERCEDES-BENZ  (2000-2009 ԹԹ) ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՀԱՄԱՐ; WXQP 140223, 140245 - 78 ՀԱՎ․",8708.0,8708,ՍԿԱՎԱՌԱԿԱՅԻՆ ԱՐԳԵԼԱԿՄԱՆ ՀԱՄԱԿԱՐԳԻ ԿՈՃՂԱԿՆԵՐ MERCEDES-BENZ 2000-2009 ԹԹ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՀԱՄԱՐ WXQP 140223 140245 - 78 ՀԱՎ,0.0,0.0,0.0,0.0,78.0,0,Mercedes-Benz,1.0,Auto Parts,ՍԿԱՎԱՌԱԿԱՅԻՆ ԱՐԳԵԼԱԿՄԱՆ ՀԱՄԱԿԱՐԳԻ ԿՈՃՂԱԿՆԵՐ 2000-2009 ԹԹ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՀԱՄԱՐ WXQP 140223 140245 - 78 ՀԱՎ,0.0,0.0,0,1,119,16,41
ԱՌՋևԻ ԹԱՓԱՐԳԵԼԻ ՄԵՏԱՂԱԿԱՆ ՊԱՇՏՊԱՆԻՉՆԵՐ ՆԱԽԱՏԵՍՎԱԾ ԵՆ 2018-2022ԹԹ ԼՐԱԿԱԶՄՈՒԹՅԱՆ <MERCEDES-BENZ> ՄԱԿՆԻՇԻ <W463> ՄՈԴԵԼԻ ԱՎՏՈՄԵՔԵՆԱՆԵՐԻ ՀԱՄԱՐ -2 ՀԱՏ  ՝ ՕԳՏԱԳՈՐԾՎԱԾ ԸՍՏ ՓՈՐՁԱԳԵՏԻ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ  ՀԱՄԱՐ 00302401 ՏՐՎԱԾ 23.01.2024Թ,8708.0,8708,ԱՌՋևԻ ԹԱՓԱՐԳԵԼԻ ՄԵՏԱՂԱԿԱՆ ՊԱՇՏՊԱՆԻՉՆԵՐ ՆԱԽԱՏԵՍՎԱԾ ԵՆ 2018-2022ԹԹ ԼՐԱԿԱԶՄՈՒԹՅԱՆ MERCEDES-BENZ ՄԱԿՆԻՇԻ W463 ՄՈԴԵԼԻ ԱՎՏՈՄԵՔԵՆԱՆԵՐԻ ՀԱՄԱՐ -2 ՀԱՏ ՝ ՕԳՏԱԳՈՐԾՎԱԾ ԸՍՏ ՓՈՐՁԱԳԵՏԻ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ ՀԱՄԱՐ 00302401 ՏՐՎԱԾ 23 01 2024Թ,0.0,0.0,0.0,0.0,2.0,0,Mercedes-Benz,1.0,Auto Parts,ԱՌՋևԻ ԹԱՓԱՐԳԵԼԻ ՄԵՏԱՂԱԿԱՆ ՊԱՇՏՊԱՆԻՉՆԵՐ ՆԱԽԱՏԵՍՎԱԾ ԵՆ 2018-2022ԹԹ ԼՐԱԿԱԶՄՈՒԹՅԱՆ ՄԱԿՆԻՇԻ W463 ՄՈԴԵԼԻ ԱՎՏՈՄԵՔԵՆԱՆԵՐԻ ՀԱՄԱՐ - ՝ ՕԳՏԱԳՈՐԾՎԱԾ ԸՍՏ ՓՈՐՁԱԳԵՏԻ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ ՀԱՄԱՐ 00302401 ՏՐՎԱԾ 23 01 2024Թ,0.0,0.0,0,1,216,27,1989
"""MERCEDES-BENZ"" ՄԱԿՆԻՇԻ ""W210"" ՄՈԴԵԼԻ, 1996-1999թթ․ Ա/Մ-ՐԻ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ՝ ՀԵՏևԻ ԹԱՓԱՐԳԵԼ /ԼՐԱԿԱԶՄ/, ՕԳՏԱԳՈՐԾՎԱԾ - 1ՀԱՏ, ԸՍՏ ՓՈՐՁ․ ԵԶՐ․ N 01742501 առ 09․06․2025թ",8708.0,8708,MERCEDES-BENZ ՄԱԿՆԻՇԻ W210 ՄՈԴԵԼԻ 1996-1999թթ Ա/Մ-ՐԻ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ՝ ՀԵՏևԻ ԹԱՓԱՐԳԵԼ /ԼՐԱԿԱԶՄ/ ՕԳՏԱԳՈՐԾՎԱԾ - 1ՀԱՏ ԸՍՏ ՓՈՐՁ ԵԶՐ N 01742501 առ 09 06 2025թ,0.0,0.0,0.0,0.0,1.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱԿՆԻՇԻ W210 ՄՈԴԵԼԻ 1996-1999թթ Ա/Մ-ՐԻ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ՝ ՀԵՏևԻ ԹԱՓԱՐԳԵԼ /ԼՐԱԿԱԶՄ/ ՕԳՏԱԳՈՐԾՎԱԾ - ԸՍՏ ՓՈՐՁ ԵԶՐ N 01742501 առ 09 06 2025թ,0.0,0.0,0,1,153,23,157
Tesla Model S 2020 Դուռ FR.R,8708.0,8708,Tesla Model S 2020 Դուռ FR R,0.0,0.0,0.0,0.0,0.0,S,Unknown,0.0,Clothing,Tesla Model S 2020 Դուռ FR R,0.0,0.0,1,0,28,7,2014
SB56 Sb56 352382 citroen xantia 93- f rh большой с,8708.0,8708,SB56 Sb56 352382 citroen xantia 93- f rh большой с,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Clothing,SB56 Sb56 352382 citroen xantia 93- f rh большой с,0.0,0.0,1,0,50,10,1241
"<MERCEDES-BENZ> ՄԱԿՆԻՇԻ,2003-2005Թ․ ԼՐԱԿ․ W211 ԹԱՓՔՈՎ ՄԱՐԴԱՏԱՐ Ա/Մ-ՐԻ ԱՌՋևԻ ԹԱՓԱՐԳԵԼՆԵՐ /ԱՌԱՆՑ ՀԱԿԱՄԱՌԱԽՈւՂԱՅԻՆ ԼԱՊՏԵՐՆԵՐ/, ՕԳՏ -3ՀԱՏ, ԸՍՏ Փ/Ե- 01022501, ԱՌ 15.04.2025Թ․",8708.0,8708,MERCEDES-BENZ ՄԱԿՆԻՇԻ 2003-2005Թ ԼՐԱԿ W211 ԹԱՓՔՈՎ ՄԱՐԴԱՏԱՐ Ա/Մ-ՐԻ ԱՌՋևԻ ԹԱՓԱՐԳԵԼՆԵՐ /ԱՌԱՆՑ ՀԱԿԱՄԱՌԱԽՈւՂԱՅԻՆ ԼԱՊՏԵՐՆԵՐ/ ՕԳՏ -3ՀԱՏ ԸՍՏ Փ/Ե- 01022501 ԱՌ 15 04 2025Թ,0.0,0.0,0.0,0.0,3.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱԿՆԻՇԻ 2003-2005Թ ԼՐԱԿ W211 ԹԱՓՔՈՎ ՄԱՐԴԱՏԱՐ Ա/Մ-ՐԻ ԱՌՋևԻ ԹԱՓԱՐԳԵԼՆԵՐ /ԱՌԱՆՑ ՀԱԿԱՄԱՌԱԽՈւՂԱՅԻՆ ԼԱՊՏԵՐՆԵՐ/ ՕԳՏ - ԸՍՏ Փ/Ե- 01022501 ԱՌ 15 04 2025Թ,0.0,0.0,0,1,161,22,1253
2013Թ RANGE ROVER SPORT ՄԱԿՆԻԻՇԻ Ա/Մ-Ի ԱՌՋԵՎԻ ԱՆՎԱԹԵՎԵՐ 2 ՀԱՏ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՌԱՆՑ ԱՐՏԻԿՈՒԼ,8708.0,8708,2013Թ RANGE ROVER SPORT ՄԱԿՆԻԻՇԻ Ա/Մ-Ի ԱՌՋԵՎԻ ԱՆՎԱԹԵՎԵՐ 2 ՀԱՏ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՌԱՆՑ ԱՐՏԻԿՈՒԼ,0.0,0.0,0.0,0.0,2.0,0,Unknown,0.0,Clothing,2013Թ RANGE ROVER SPORT ՄԱԿՆԻԻՇԻ Ա/Մ-Ի ԱՌՋԵՎԻ ԱՆՎԱԹԵՎԵՐ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՌԱՆՑ ԱՐՏԻԿՈՒԼ,0.0,0.0,1,1,91,14,130
"ՄԱՐԴԱՏԱՐ Ա/Մ-Ի  ԴԻՄԱՑԻ ԹԱՓԱՐԳԵԼԻ ՀԱՎԱՔԱԾՈՒ՝ GBT ՄԱԿՆՇՄԱՄԲ ՆԱԽԱՏԵՍՎԱԾ MERCEDES G CLASS W463 ՄԱԿՆԻՇԻ, 2012-2018ԹԹ․ Ա/Մ-Ի ՀԱՄԱՐ, ԱՌԱՆՑ ԱՐՏԻԿՈՒԼ  - 5 ՀԱՎԱՔ",8708.0,8708,ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ԴԻՄԱՑԻ ԹԱՓԱՐԳԵԼԻ ՀԱՎԱՔԱԾՈՒ՝ GBT ՄԱԿՆՇՄԱՄԲ ՆԱԽԱՏԵՍՎԱԾ MERCEDES G CLASS W463 ՄԱԿՆԻՇԻ 2012-2018ԹԹ Ա/Մ-Ի ՀԱՄԱՐ ԱՌԱՆՑ ԱՐՏԻԿՈՒԼ - 5 ՀԱՎԱՔ,0.0,0.0,0.0,0.0,5.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ԴԻՄԱՑԻ ԹԱՓԱՐԳԵԼԻ ՀԱՎԱՔԱԾՈՒ՝ GBT ՄԱԿՆՇՄԱՄԲ ՆԱԽԱՏԵՍՎԱԾ G CLASS W463 ՄԱԿՆԻՇԻ 2012-2018ԹԹ Ա/Մ-Ի ՀԱՄԱՐ ԱՌԱՆՑ ԱՐՏԻԿՈՒԼ - 5 ՀԱՎԱՔ,0.0,0.0,0,1,146,21,167
"ՄԱՐԴԱՏԱՐ Ա/Մ ՇԱՐԺԻՉԻ ԽՑԻԿԻ ԾԱԾԿՈՑ ՆԱԽԱՏԵՍՎԱԾ <MERCEDES BENZW168> ՄԱԿՆԻՇԻ Ա/Մ ՀԱՄԱՐ, 3 ՀԱՏ, ՕԳՏ․ ԸՍՏ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ NO 03524 ԱՌ15.03.2024",8708.0,8708,ՄԱՐԴԱՏԱՐ Ա/Մ ՇԱՐԺԻՉԻ ԽՑԻԿԻ ԾԱԾԿՈՑ ՆԱԽԱՏԵՍՎԱԾ MERCEDES BENZW168 ՄԱԿՆԻՇԻ Ա/Մ ՀԱՄԱՐ 3 ՀԱՏ ՕԳՏ ԸՍՏ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ NO 03524 ԱՌ15 03 2024,0.0,0.0,0.0,0.0,3.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱՐԴԱՏԱՐ Ա/Մ ՇԱՐԺԻՉԻ ԽՑԻԿԻ ԾԱԾԿՈՑ ՆԱԽԱՏԵՍՎԱԾ BENZW168 ՄԱԿՆԻՇԻ Ա/Մ ՀԱՄԱՐ ՕԳՏ ԸՍՏ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ NO 03524 ԱՌ15 03 2024,0.0,0.0,0,1,131,21,431
2014Թ․ MERCEDES-BENZ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ԿԱԽՈՑԱՅԻՆ ՀԱՄԱԿԱՐԳԻ ՄԱՍԵՐ ՆՈՐ` LEMFOERDER ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆՈՎ ZF ՖԻՐՄԱՅԻ (ԱՐՏԻԿՈՒԼ 39636 01 - 10ՀԱՏ) (ՀՀ ՊԵԿ Մ.Ս. ՕԲՅԵԿՏՆԵՐԻ ԳՐԱՆՑԱՄԱՏՅԱՆԻ ԹԻՎ 627 ՏՈՂ),8708.0,8708,2014Թ MERCEDES-BENZ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ԿԱԽՈՑԱՅԻՆ ՀԱՄԱԿԱՐԳԻ ՄԱՍԵՐ ՆՈՐ LEMFOERDER ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆՈՎ ZF ՖԻՐՄԱՅԻ ԱՐՏԻԿՈՒԼ 39636 01 - 10ՀԱՏ ՀՀ ՊԵԿ Մ Ս ՕԲՅԵԿՏՆԵՐԻ ԳՐԱՆՑԱՄԱՏՅԱՆԻ ԹԻՎ 627 ՏՈՂ,0.0,0.0,0.0,0.0,10.0,0,Mercedes-Benz,1.0,Auto Parts,2014Թ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ԿԱԽՈՑԱՅԻՆ ՀԱՄԱԿԱՐԳԻ ՄԱՍԵՐ ՆՈՐ LEMFOERDER ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆՈՎ ZF ՖԻՐՄԱՅԻ ԱՐՏԻԿՈՒԼ 39636 01 - ՀՀ ՊԵԿ Մ Ս ՕԲՅԵԿՏՆԵՐԻ ԳՐԱՆՑԱՄԱՏՅԱՆԻ ԹԻՎ 627 ՏՈՂ,0.0,0.0,0,1,185,27,2046
MERCEDES BENC C CLASS 2015Թ․ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ՏԱԿԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆՉՆԵՐ 14ՀԱՏ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՐՏ․ C2055240200,8708.0,8708,MERCEDES BENC C CLASS 2015Թ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ՏԱԿԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆՉՆԵՐ 14ՀԱՏ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՐՏ C2055240200,0.0,0.0,0.0,0.0,14.0,0,Mercedes-Benz,1.0,Auto Parts,BENC C CLASS 2015Թ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ՏԱԿԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆՉՆԵՐ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՐՏ C2055240200,0.0,0.0,0,1,111,16,1314
"2017-2020ԹԹ MERCEDES BENZ E CLASS ՄԱԿՆԻՇԻ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ԱՌՋԵՎԻ ՏԱԿԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆԻՉ, 2 ՀԱՏ, ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ, ԱՐՏԻԿՈՒԼ  C2136803506",8708.0,8708,2017-2020ԹԹ MERCEDES BENZ E CLASS ՄԱԿՆԻՇԻ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ԱՌՋԵՎԻ ՏԱԿԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆԻՉ 2 ՀԱՏ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՐՏԻԿՈՒԼ C2136803506,0.0,0.0,0.0,0.0,2.0,0,Mercedes-Benz,1.0,Auto Parts,2017-2020ԹԹ E CLASS ՄԱԿՆԻՇԻ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ԱՌՋԵՎԻ ՏԱԿԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆԻՉ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՐՏԻԿՈՒԼ C2136803506,0.0,0.0,0,1,135,18,1764
"MERCEDES BENZ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ՂԵԿԱՅԻՆ ՀԱՄԱԿԱՐԳԻ ՄԱՍ՝ ՁԳԱՁՈՂ, LEMFORDER ԱՊՐԱՆԱՔԱՅԻՆ ՆՇԱՆՈՎ 4ՀԱՏ ԱՐՏ․ 3114701 (ՀՀ ՊԵԿ Մ.Ս. ՕԲՅԵԿՏՆԵՐԻ ԳՐԱՆՑԱՄԱՏՅԱՆԻ ԹԻՎ 627 ՏՈՂ)",8708.0,8708,MERCEDES BENZ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ՂԵԿԱՅԻՆ ՀԱՄԱԿԱՐԳԻ ՄԱՍ՝ ՁԳԱՁՈՂ LEMFORDER ԱՊՐԱՆԱՔԱՅԻՆ ՆՇԱՆՈՎ 4ՀԱՏ ԱՐՏ 3114701 ՀՀ ՊԵԿ Մ Ս ՕԲՅԵԿՏՆԵՐԻ ԳՐԱՆՑԱՄԱՏՅԱՆԻ ԹԻՎ 627 ՏՈՂ,0.0,0.0,0.0,0.0,4.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱՐԴԱՏԱՐ Ա/Մ Ի ՂԵԿԱՅԻՆ ՀԱՄԱԿԱՐԳԻ ՄԱՍ՝ ՁԳԱՁՈՂ LEMFORDER ԱՊՐԱՆԱՔԱՅԻՆ ՆՇԱՆՈՎ ԱՐՏ 3114701 ՀՀ ՊԵԿ Մ Ս ՕԲՅԵԿՏՆԵՐԻ ԳՐԱՆՑԱՄԱՏՅԱՆԻ ԹԻՎ 627 ՏՈՂ,0.0,0.0,0,1,152,24,1363
"ՄԱՐԴԱՏԱՐ Ա/Մ ԿԱՐՃ ԱՌԱՋՆԱՄԱՍ ԱՌԱՆՑ ԼՈՒՍԱՐՁԱԿՆԵՐԻ և ՀԱԿԱՄԱՌԱԽՈՒՂԱՅԻՆ ԼԱՊՏԵՐՆԵՐԻ ՆԱԽԱՏԵՍՎԱԾ <MERCEDES BENZ W204> 2001Թ Ա/Մ  ՀԱՄԱՐ, 2 ՀԱՏ, ՕԳՏ ԸՍՏ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ NO: 24-041Պ ԱՌ 21․02․2024Թ",8708.0,8708,ՄԱՐԴԱՏԱՐ Ա/Մ ԿԱՐՃ ԱՌԱՋՆԱՄԱՍ ԱՌԱՆՑ ԼՈՒՍԱՐՁԱԿՆԵՐԻ և ՀԱԿԱՄԱՌԱԽՈՒՂԱՅԻՆ ԼԱՊՏԵՐՆԵՐԻ ՆԱԽԱՏԵՍՎԱԾ MERCEDES BENZ W204 2001Թ Ա/Մ ՀԱՄԱՐ 2 ՀԱՏ ՕԳՏ ԸՍՏ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ NO 24-041Պ ԱՌ 21 02 2024Թ,0.0,0.0,0.0,0.0,2.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱՐԴԱՏԱՐ Ա/Մ ԿԱՐՃ ԱՌԱՋՆԱՄԱՍ ԱՌԱՆՑ ԼՈՒՍԱՐՁԱԿՆԵՐԻ և ՀԱԿԱՄԱՌԱԽՈՒՂԱՅԻՆ ԼԱՊՏԵՐՆԵՐԻ ՆԱԽԱՏԵՍՎԱԾ W204 2001Թ Ա/Մ ՀԱՄԱՐ ՕԳՏ ԸՍՏ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ NO 24-041Պ ԱՌ 21 02 2024Թ,0.0,0.0,0,1,178,27,1789
MERCEDES BENZ E CLASS 200 CGI 2012 Թ-Ի ԱՐՏԱԴՐՈԻԹՅԱՆ ԿԱԽՈՑԻ ՀԱՐՎԱԾԱՄԵՂՄԻՉՆԵՐ 2 ՀԱՏ ՆՈՐ,8708.0,8708,MERCEDES BENZ E CLASS 200 CGI 2012 Թ-Ի ԱՐՏԱԴՐՈԻԹՅԱՆ ԿԱԽՈՑԻ ՀԱՐՎԱԾԱՄԵՂՄԻՉՆԵՐ 2 ՀԱՏ ՆՈՐ,0.0,0.0,0.0,0.0,2.0,0,Mercedes-Benz,1.0,Auto Parts,E CLASS 200 CGI 2012 Թ-Ի ԱՐՏԱԴՐՈԻԹՅԱՆ ԿԱԽՈՑԻ ՀԱՐՎԱԾԱՄԵՂՄԻՉՆԵՐ ՆՈՐ,0.0,0.0,0,1,85,14,186
1993Թ․ MERCEDES-BENZ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ԿԱԽՈՑԻ ՀԱՐՎԱԾԱՄԵՂՄԻՉՆԵՐ ՈՉ ՓՈՔՐԱԼԻՏՐԱԺ ԱՎՏՈՄԵՔԵՆԱՆԵՐԻ ՀԱՄԱՐ ՆՈՐ՝ BILSTEIN (ԱՐՏԻԿՈՒԼ 24-017077 - 2ՀԱՏ),8708.0,8708,1993Թ MERCEDES-BENZ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ԿԱԽՈՑԻ ՀԱՐՎԱԾԱՄԵՂՄԻՉՆԵՐ ՈՉ ՓՈՔՐԱԼԻՏՐԱԺ ԱՎՏՈՄԵՔԵՆԱՆԵՐԻ ՀԱՄԱՐ ՆՈՐ՝ BILSTEIN ԱՐՏԻԿՈՒԼ 24-017077 - 2ՀԱՏ,0.0,0.0,0.0,0.0,2.0,0,Mercedes-Benz,1.0,Auto Parts,1993Թ ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ԿԱԽՈՑԻ ՀԱՐՎԱԾԱՄԵՂՄԻՉՆԵՐ ՈՉ ՓՈՔՐԱԼԻՏՐԱԺ ԱՎՏՈՄԵՔԵՆԱՆԵՐԻ ՀԱՄԱՐ ՆՈՐ՝ BILSTEIN ԱՐՏԻԿՈՒԼ 24-017077 -,0.0,0.0,0,1,141,16,1726
MERCEDES BENZ S CLASS 2006Թ․ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ԱՆՎԱԹԵՎԻ ՊԼԱՍՏՄԱՍԵ  ԿԵՂՏԱՊԱՇՏՊԱՆԻՉՆԵՐ  26 ՀԱՏ ԱՌԱՆՑ ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆԻ ԱՐՏ․ C2216903430,8708.0,8708,MERCEDES BENZ S CLASS 2006Թ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ԱՆՎԱԹԵՎԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆԻՉՆԵՐ 26 ՀԱՏ ԱՌԱՆՑ ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆԻ ԱՐՏ C2216903430,0.0,0.0,0.0,0.0,26.0,S,Mercedes-Benz,1.0,Auto Parts,S CLASS 2006Թ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ԱՆՎԱԹԵՎԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆԻՉՆԵՐ ԱՌԱՆՑ ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆԻ ԱՐՏ C2216903430,0.0,0.0,0,1,125,18,1086
"""MERCEDES-BENZ"" ՄԱԿՆԻՇԻ ""W163"" ԹԱՓՔՈՎ, 1998-2005թթ․ Ա/ՄԵՔ․-ՐԻ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ՝ ՀԵՏևԻ ԹԱՓԱՐԳԵԼ - 1ՀԱՏ ""HENGMING"" ԱՊՐԱՆՔԱՆԻՇԻ ""163 880 6971"" ՍԵՐԻԱԿԱՆ ՀԱՄԱՐԻ",8708.0,8708,MERCEDES-BENZ ՄԱԿՆԻՇԻ W163 ԹԱՓՔՈՎ 1998-2005թթ Ա/ՄԵՔ -ՐԻ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ՝ ՀԵՏևԻ ԹԱՓԱՐԳԵԼ - 1ՀԱՏ HENGMING ԱՊՐԱՆՔԱՆԻՇԻ 163 880 6971 ՍԵՐԻԱԿԱՆ ՀԱՄԱՐԻ,0.0,0.0,0.0,0.0,1.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱԿՆԻՇԻ W163 ԹԱՓՔՈՎ 1998-2005թթ Ա/ՄԵՔ -ՐԻ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ՝ ՀԵՏևԻ ԹԱՓԱՐԳԵԼ - HENGMING ԱՊՐԱՆՔԱՆԻՇԻ 163 880 6971 ՍԵՐԻԱԿԱՆ ՀԱՄԱՐԻ,0.0,0.0,0,1,145,20,1694
2110-ի միջին տյագա /սեվի-սպորտ/,8708.0,8708,2110-ի միջին տյագա /սեվի-սպորտ/,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Clothing,2110-ի միջին տյագա /սեվի-սպորտ/,0.0,0.0,1,0,31,4,983
MERSEDESI KATUSHKA W202 210,8708.0,8708,MERSEDESI KATUSHKA W202 210,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Clothing,MERSEDESI KATUSHKA W202 210,0.0,0.0,1,0,27,4,1686
"<MERCEDES-BENZ> ՄԱԿՆԻՇԻ,2011Թ․ ԼՐԱԿ․ S212 ԹԱՓՔՈՎ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՏԱՆԻՔԻ ԱՆՎՏԱՆԳՈւԹՅԱՆ ԲԱՐՁԻԿ, ՕԳՏ -1ՀԱՏ, ԸՍՏ Փ/Ե- 01692501, ԱՌ 10․06․2025Թ.",8708.0,8708,MERCEDES-BENZ ՄԱԿՆԻՇԻ 2011Թ ԼՐԱԿ S212 ԹԱՓՔՈՎ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՏԱՆԻՔԻ ԱՆՎՏԱՆԳՈւԹՅԱՆ ԲԱՐՁԻԿ ՕԳՏ -1ՀԱՏ ԸՍՏ Փ/Ե- 01692501 ԱՌ 10 06 2025Թ,0.0,0.0,0.0,0.0,1.0,0,Mercedes-Benz,1.0,Auto Parts,ՄԱԿՆԻՇԻ 2011Թ ԼՐԱԿ S212 ԹԱՓՔՈՎ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՏԱՆԻՔԻ ԱՆՎՏԱՆԳՈւԹՅԱՆ ԲԱՐՁԻԿ ՕԳՏ - ԸՍՏ Փ/Ե- 01692501 ԱՌ 10 06 2025Թ,0.0,0.0,0,1,130,20,342
